id,data,sst_atual,limite_termico,anomalia,dhw_calculado,vento_velocidade,irradiancia,turbidez,risco_integrado,nivel_alerta
58848,2022-01-05,26.25604210526316,27.0,-0.743957894736841,0.0,6.5,74.18876006055221,0.16098296046257016,16.123446972557797,SEM_RISCO
58849,2022-01-06,26.12077894736842,27.0,-0.8792210526315785,0.0,6.5,17.797516634819903,0.162292942404747,16.151732501709752,SEM_RISCO
58850,2022-01-07,25.99715789473684,27.0,-1.0028421052631593,0.0,6.5,17.510510402801508,0.16582814753055572,16.62703197227613,SEM_RISCO
58851,2022-01-08,25.912063157894735,27.0,-1.0879368421052646,0.0,6.5,17.423070265982144,0.16879340112209318,17.003225259734545,SEM_RISCO
58852,2022-01-09,25.946315789473683,27.0,-1.0536842105263169,0.0,6.5,7.99557657999322,0.17034851908683774,10.943511934123014,SEM_RISCO
58853,2022-01-10,26.109831578947368,27.0,-0.8901684210526319,0.0,6.5,15.307914876267585,0.16389673352241513,16.29662731180591,SEM_RISCO
58854,2022-01-11,26.160736842105266,27.0,-0.8392631578947345,0.0,6.5,19.93746784670478,0.15618937909603117,15.936811967416249,SEM_RISCO
58855,2022-01-12,26.147557894736842,27.0,-0.8524421052631581,0.0,6.5,77.05993628968994,0.15859023332595823,15.936811967416249,SEM_RISCO
58856,2022-01-13,26.32155789473684,27.0,-0.6784421052631586,0.0,6.5,19.49431588912942,0.1581462025642395,16.06489815599994,SEM_RISCO
58857,2022-01-14,26.609284210526315,27.0,-0.3907157894736848,0.0,6.5,20.380481750203863,0.15389635860919954,15.94427575401075,SEM_RISCO
58858,2022-01-15,26.8496,27.0,-0.1504000000000012,0.0,6.5,21.225468517558593,0.147323203086853,16.4104706064615,SEM_RISCO
58859,2022-01-16,27.023410526315793,27.0,0.02341052631579288,0.0033443609022561255,6.5,21.938620847719182,0.1409045249223709,21.147725741833334,SEM_RISCO
58860,2022-01-17,27.055915789473683,27.0,0.055915789473683475,0.011332330827068051,6.5,21.188391457149216,0.14165035784244534,20.991341090958205,SEM_RISCO
58861,2022-01-18,27.188968421052632,27.0,0.1889684210526319,0.038327819548872606,6.5,10.211084122671272,0.14502568542957306,25.430970874386745,SEM_RISCO
58862,2022-01-19,27.25461052631579,27.0,0.2546105263157905,0.07470075187969982,6.5,70.34056626636924,0.1440327763557434,29.016165642621246,SEM_RISCO
58863,2022-01-20,27.397578947368423,27.0,0.39757894736842303,0.1314977443609031,6.5,22.70275523656638,0.13831507563591,31.461291119816174,SEM_RISCO
58864,2022-01-21,27.352273684210527,27.0,0.35227368421052674,0.18182255639097836,6.5,20.35645265033865,0.13478333950042726,30.051630109038314,SEM_RISCO
58865,2022-01-22,27.355957894736843,27.0,0.3559578947368429,0.23267368421052734,6.5,17.583878750738528,0.133387553691864,28.20627601780318,SEM_RISCO
58866,2022-01-23,27.536463157894737,27.0,0.5364631578947368,0.30931127819548976,6.5,23.385141560767792,0.12946013808250428,32.19619563224261,SEM_RISCO
58867,2022-01-24,27.547284210526314,27.0,0.547284210526314,0.38749473684210606,6.5,19.946272321649282,0.12754640877246856,30.5586631498694,SEM_RISCO
58868,2022-01-25,27.489452631578946,27.0,0.4894526315789456,0.457416541353384,6.5,8.482763693312728,0.1298809051513672,28.614770400735075,SEM_RISCO
58869,2022-01-26,27.011978947368423,27.0,0.011978947368422865,0.45912781954887294,6.5,93.38401293236147,0.13475479185581207,19.20835513513656,SEM_RISCO
58870,2022-01-27,26.98957894736842,27.0,-0.010421052631581773,0.45912781954887294,6.5,23.01824178885316,0.13451228439807889,19.20835513513656,SEM_RISCO
58871,2022-01-28,27.208105263157897,27.0,0.208105263157897,0.48885714285714393,6.5,22.278299717610437,0.13489646613597867,29.241387649590727,SEM_RISCO
58872,2022-01-29,27.215515789473685,27.0,0.21551578947368455,0.519645112781956,6.5,20.70487395387796,0.14056799709796902,29.190952691950148,SEM_RISCO
58873,2022-01-30,27.164252631578947,27.0,0.16425263157894676,0.5431097744360913,6.5,21.116348257454955,0.14208340048789975,27.804558328786534,SEM_RISCO
58874,2022-01-31,27.12804210526316,27.0,0.12804210526315885,0.5614015037593997,6.5,22.05168696747348,0.1403190791606903,27.531729427149614,SEM_RISCO
58875,2022-02-01,27.120126315789474,27.0,0.12012631578947364,0.5785624060150388,6.5,21.494436595656644,0.1373459666967392,21.60632268874932,SEM_RISCO
58876,2022-02-02,27.071473684210527,27.0,0.07147368421052747,0.5887729323308284,6.5,91.09172986106718,0.13398908376693724,21.60632268874932,SEM_RISCO
58877,2022-02-03,27.219726315789476,27.0,0.219726315789476,0.6201624060150392,6.5,21.163408736343225,0.13144513368606564,28.96309302377248,SEM_RISCO
58878,2022-02-04,27.339642105263156,27.0,0.33964210526315597,0.6686827067669187,6.5,13.478191106059668,0.13547256886959075,27.3245482298548,SEM_RISCO
58879,2022-02-05,27.250694736842107,27.0,0.25069473684210664,0.7044962406015054,6.5,6.273369293826657,0.13860866129398347,25.42639703544523,SEM_RISCO
58880,2022-02-06,27.303642105263158,27.0,0.30364210526315816,0.7478736842105279,6.5,14.406771141345565,0.1364516645669937,27.303215382875443,SEM_RISCO
58881,2022-02-07,27.186589473684208,27.0,0.18658947368420797,0.774529323308272,6.5,23.07051317007389,0.13274425268173218,29.241387649590727,SEM_RISCO
58882,2022-02-08,27.15901052631579,27.0,0.1590105263157895,0.7972451127819562,6.5,22.84659358854062,0.1291203111410141,27.85499328642711,SEM_RISCO
58883,2022-02-09,27.142547368421052,27.0,0.1425473684210523,0.8176090225563922,6.5,89.09126016395723,0.12650648057460784,27.498335304764183,SEM_RISCO
58884,2022-02-10,27.188947368421054,27.0,0.1889473684210543,0.8446015037594,6.5,24.186390058969092,0.12380768656730651,29.21256736614681,SEM_RISCO
58885,2022-02-11,27.25322105263158,27.0,0.2532210526315808,0.8807759398496258,6.5,25.417154811839087,0.11900906711816786,29.173703267903857,SEM_RISCO
58886,2022-02-12,27.316505263157897,27.0,0.3165052631578966,0.925990977443611,6.5,19.37256434479435,0.11753909587860106,28.12194279644064,SEM_RISCO
58887,2022-02-13,27.240568421052632,27.0,0.24056842105263243,0.9603578947368442,6.5,21.527395865487556,0.12198199182748792,28.01350922202775,SEM_RISCO
58888,2022-02-14,27.270736842105265,27.0,0.27073684210526494,0.9990345864661678,6.5,23.910623597257477,0.1242296829819679,30.41742921508991,SEM_RISCO
